SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,11,001,District of Columbia,District of Columbia,1,601723,284222,317501,32613,16533,16080,46048,23319,22729,22154,11037,11117,87015,39235,47780,512575,239203,273372,500908,233333,267575,309433,147119,162314,205404,99367,106037,139680,67040,72640,68809,27691,41118,32613,16533,16080,26147,13198,12949,25041,12641,12400,39919,18951,20968,64110,28801,35309,69649,32167,37482,55096,26617,28479,42925,21447,21478,37734,19136,18598,38539,19534,19005,37164,18114,19050,34274,15994,18280,29703,13398,16305,21488,9605,11883,15481,6671,8810,11820,4782,7038,9705,3516,6189,10315,3117,7198,33.8,33.6,34.0
050,11,001,District of Columbia,District of Columbia,2,601767,284243,317524,32614,16533,16081,46050,23321,22729,22158,11039,11119,87026,39242,47784,512614,239220,273394,500945,233350,267595,309466,147135,162331,205423,99375,106048,139686,67041,72645,68810,27692,41118,32614,16533,16081,26148,13199,12949,25043,12643,12400,39925,18954,20971,64118,28806,35312,69655,32169,37486,55099,26618,28481,42932,21450,21482,37737,19138,18599,38541,19535,19006,37165,18114,19051,34275,15994,18281,29705,13398,16307,21488,9605,11883,15481,6671,8810,11820,4782,7038,9706,3517,6189,10315,3117,7198,33.8,33.5,34.0
050,11,001,District of Columbia,District of Columbia,3,605226,285953,319273,33277,16851,16426,46020,23316,22704,21968,10931,11037,86336,38992,47344,515556,240671,274885,503961,234855,269106,311318,147994,163324,208088,100565,107523,140434,67456,72978,69103,27842,41261,33277,16851,16426,26155,13204,12951,24939,12606,12333,39837,18936,20901,63393,28493,34900,70587,32576,38011,56236,27138,29098,43231,21551,21680,38034,19300,18734,38618,19564,19054,37270,18220,19050,34493,16104,18389,30053,13568,16485,21619,9652,11967,15568,6725,8843,11809,4790,7019,9702,3541,6161,10405,3134,7271,33.8,33.6,34.0
050,11,001,District of Columbia,District of Columbia,4,619800,293401,326399,36204,18491,17713,46482,23489,22993,21209,10504,10705,83598,37955,45643,527079,246458,280621,515905,240917,274988,318856,151669,167187,219040,105693,113347,143106,69000,74106,70161,28269,41892,36204,18491,17713,26677,13410,13267,24796,12562,12234,39116,18572,20544,60700,27404,33296,74641,34333,40308,61121,29506,31615,43915,21837,22078,39363,20017,19346,38681,19614,19067,37644,18613,19031,35300,16534,18766,31481,14239,17242,22113,9832,12281,15937,6904,9033,11921,4807,7114,9541,3511,6030,10649,3215,7434,33.7,33.5,33.9
050,11,001,District of Columbia,District of Columbia,5,634924,300540,334384,38800,19769,19031,48206,24244,23962,20617,10205,10412,81234,37210,44024,537963,251543,286420,527301,246322,280979,326516,155268,171248,229579,110335,119244,143820,69329,74491,72668,29448,43220,38800,19769,19031,28084,14142,13942,25036,12584,12452,38491,18181,20310,58446,26752,31694,78141,35757,42384,65569,31545,34024,45415,22580,22835,40454,20453,20001,38343,19413,18930,37903,18742,19161,35897,16891,19006,31677,14283,17394,23611,10468,13143,16571,7223,9348,12110,4888,7222,9425,3512,5913,10951,3357,7594,33.7,33.5,33.9
050,11,001,District of Columbia,District of Columbia,6,650581,308599,341982,41277,21011,20266,50294,25262,25032,20371,10108,10263,79125,36835,42290,549097,257339,291758,538639,252218,286421,333916,159170,174746,239403,114724,124679,145144,70196,74948,74967,30463,44504,41277,21011,20266,29811,14958,14853,25466,12801,12665,37740,17858,19882,56773,26588,30185,80375,36581,43794,69987,33611,36376,47846,23771,24075,41195,20761,20434,38057,19122,18935,38532,19235,19297,36564,17321,19243,31991,14518,17473,24766,10998,13768,17279,7451,9828,12360,5043,7317,9428,3526,5902,11134,3445,7689,33.7,33.5,33.9
050,11,001,District of Columbia,District of Columbia,7,662328,314533,347795,43070,21959,21111,51862,25966,25896,20786,10460,10326,77444,36095,41349,557139,261387,295752,546610,256148,290462,339020,161589,177431,245996,117703,128293,145826,70811,75015,77344,31539,45805,43070,21959,21111,31007,15512,15495,26061,13123,12938,37059,17552,19507,55965,26334,29631,80938,36883,44055,72744,34926,37818,50701,25033,25668,41613,20861,20752,37734,18997,18737,38888,19518,19370,36660,17502,19158,32544,14794,17750,25928,11502,14426,18030,7731,10299,12635,5202,7433,9323,3535,5788,11428,3569,7859,33.8,33.6,34.0
050,11,001,District of Columbia,District of Columbia,8,675400,320302,355098,44436,22650,21786,53593,26862,26731,21037,10685,10352,76643,34937,41706,566891,265456,301435,556334,260105,296229,345542,164289,181253,253147,121336,131811,146577,71137,75440,79967,32695,47272,44436,22650,21786,32396,16273,16123,26482,13258,13224,36974,17521,19453,55421,25432,29989,81973,37550,44423,75325,36090,39235,54040,26675,27365,41809,21021,20788,37876,18947,18929,38831,19471,19360,36859,17794,19065,33011,14925,18086,27143,11964,15179,18699,8079,10620,13065,5354,7711,9334,3573,5761,11726,3725,8001,33.9,33.7,34.0
050,11,001,District of Columbia,District of Columbia,9,685815,325465,360350,44834,22704,22130,55776,28051,27725,20870,10537,10333,74899,34187,40712,574920,269613,305307,564335,264173,300162,350571,166584,183987,259823,124315,135508,147625,72083,75542,81988,33588,48400,44834,22704,22130,34194,17214,16980,26603,13292,13311,36581,17495,19086,54167,24774,29393,82968,37961,45007,77790,37172,40618,57547,28418,29129,41518,20764,20754,38737,19513,19224,38490,19309,19181,37085,18079,19006,33313,15182,18131,28225,12455,15770,19056,8119,10937,13433,5585,7848,9454,3615,5839,11820,3814,8006,34.0,33.8,34.1
050,11,001,District of Columbia,District of Columbia,10,694906,329599,365307,45303,22980,22323,58531,29408,29123,20848,10541,10307,74255,33739,40516,580965,272142,308823,570224,266670,303554,355478,168660,186818,265471,126993,138478,146873,71686,75187,83625,34252,49373,45303,22980,22323,36040,18164,17876,27587,13857,13730,36731,17510,19221,53276,24157,29119,83807,38631,45176,79447,37898,41549,60069,29540,30529,42148,20924,21224,38982,19564,19418,37567,18856,18711,36847,17979,18868,33477,15287,18190,27982,12225,15757,20198,8608,11590,13975,5836,8139,9537,3654,5883,11933,3929,8004,34.0,33.8,34.2
050,11,001,District of Columbia,District of Columbia,11,701547,332904,368643,45218,22844,22374,60669,30666,30003,20761,10408,10353,73992,33454,40538,585438,274240,311198,574899,268986,305913,359017,170314,188703,269447,129023,140424,146009,71507,74502,85451,35002,50449,45218,22844,22374,37408,19058,18350,28444,14179,14265,36764,17581,19183,52806,23710,29096,82969,38549,44420,81089,38514,42575,62229,30573,31656,43160,21387,21773,38864,19586,19278,36751,18333,18418,36797,18095,18702,33597,15493,18104,28020,12211,15809,21128,9035,12093,14541,5962,8579,9679,3790,5889,12083,4004,8079,34.0,33.9,34.2
050,11,001,District of Columbia,District of Columbia,12,705749,334711,371038,45368,23092,22276,62087,31501,30586,20713,10332,10381,72566,32655,39911,587856,274936,312920,577581,269786,307795,361478,171106,190372,273510,130739,142771,144162,70654,73508,87343,35738,51605,45368,23092,22276,38177,19507,18670,29221,14614,14607,36571,17400,19171,51397,22967,28430,82514,38036,44478,82027,39281,42746,63808,31056,32752,45161,22366,22795,38462,19288,19174,35824,17846,17978,36628,18062,18566,33248,15458,17790,28255,12251,16004,21964,9382,12582,15010,6121,8889,9872,3880,5992,12242,4104,8138,34.2,34.0,34.4
